1	0.1614698452418049	0.9501333333333334
2	0.12256865866854787	0.9622666666666667
3	0.11293893440489967	0.9649333333333333
4	0.11512728853728622	0.9657333333333333
5	0.11898175707012415	0.9653333333333334
6	0.11589897081516683	0.9676
7	0.10455012721456587	0.9722666666666666
8	0.12748299235224259	0.97
9	0.13754023652147346	0.9683333333333334
10	0.13614174093307616	0.9682666666666667
11	0.1461790830002894	0.9682
12	0.14721442340035185	0.9694
13	0.15803336699611778	0.9674666666666667
14	0.14249115235635398	0.9725333333015442
15	0.17513891451969782	0.9682666666666667
16	0.15673442812015903	0.9730666666666666
17	0.15060027615454213	0.9729999999682108
18	0.16517398609065154	0.9704666666666667
19	0.15182510115966263	0.9742666666666666
20	0.18685739598836518	0.9706
21	0.18248914582847137	0.9712666666666666
22	0.16917485071935734	0.9708
23	0.18178256055688036	0.9712
24	0.168755599333918	0.9722
25	0.15870143290560015	0.9748
26	0.17478966081325076	0.9739333333333333
27	0.16777893589468076	0.974
28	0.20084349647634783	0.9703333333333334
29	0.192989602547819	0.9708
30	0.1822817589014553	0.973
